item_id,split,record_id,pair_id,subject,condition,difficulty,existing_label,prefilled,blind_check
dev_0056,dev,bnp_020103_1,bnp_020103,literature,no_context,easy,0,yes,no
dev_0057,dev,bnp_019756_0,bnp_019756,grammar,no_context,hard,1,yes,no
dev_0058,dev,bnp_028265_0,bnp_028265,reading_comprehension,has_context,hard,1,no,yes
dev_0059,dev,bnp_022569_0,bnp_022569,reading_comprehension,has_context,easy,1,yes,no
dev_0060,dev,bnp_009634_1,bnp_009634,reading_comprehension,has_context,easy,0,yes,no
dev_0061,dev,bnp_031106_1,bnp_031106,law,has_context,hard,0,yes,no
dev_0062,dev,bnp_031567_0,bnp_031567,history,has_context,hard,1,yes,no
dev_0063,dev,bnp_024941_1,bnp_024941,reading_comprehension,has_context,easy,0,yes,no
dev_0064,dev,bnp_011338_1,bnp_011338,synonym,no_context,easy,0,yes,no
dev_0065,dev,bnp_007992_0,bnp_007992,history,has_context,hard,1,yes,no
dev_0066,dev,bnp_000172_0,bnp_000172,reading_comprehension,has_context,easy,1,yes,no
dev_0067,dev,bnp_029591_1,bnp_029591,history,has_context,hard,0,no,yes
dev_0068,dev,bnp_027525_0,bnp_027525,science,no_context,easy,1,no,yes
dev_0069,dev,bnp_020447_1,bnp_020447,reading_comprehension,has_context,hard,0,yes,no
dev_0070,dev,bnp_018832_1,bnp_018832,law,has_context,easy,0,yes,no
dev_0071,dev,bnp_016243_0,bnp_016243,law,has_context,easy,1,yes,no
dev_0072,dev,bnp_029377_1,bnp_029377,bcs,no_context,hard,0,yes,no
dev_0073,dev,bnp_014360_0,bnp_014360,reading_comprehension,has_context,hard,1,yes,no
dev_0074,dev,bnp_011044_0,bnp_011044,reading_comprehension,has_context,easy,1,yes,no
dev_0075,dev,bnp_023327_0,bnp_023327,mathematics,no_context,hard,1,yes,no
dev_0076,dev,bnp_010991_1,bnp_010991,reading_comprehension,has_context,easy,0,yes,no
dev_0077,dev,bnp_007071_1,bnp_007071,grammar,has_context,hard,0,yes,no
dev_0078,dev,bnp_017853_0,bnp_017853,reading_comprehension,has_context,easy,1,yes,no
dev_0079,dev,bnp_020426_1,bnp_020426,reading_comprehension,has_context,easy,0,yes,no
dev_0080,dev,bnp_008051_0,bnp_008051,reading_comprehension,has_context,hard,1,no,yes
dev_0081,dev,bnp_027362_0,bnp_027362,literature,no_context,hard,1,yes,no
dev_0082,dev,bnp_001294_1,bnp_001294,reading_comprehension,has_context,easy,0,yes,no
dev_0083,dev,bnp_031716_1,bnp_031716,reading_comprehension,has_context,easy,0,yes,no
dev_0084,dev,bnp_022816_1,bnp_022816,science,no_context,easy,0,yes,no
dev_0085,dev,bnp_000296_1,bnp_000296,history,has_context,hard,0,yes,no
dev_0086,dev,bnp_020894_0,bnp_020894,vocabulary,no_context,easy,1,yes,no
dev_0087,dev,bnp_023156_0,bnp_023156,vocabulary,no_context,easy,1,yes,no
dev_0088,dev,bnp_012159_0,bnp_012159,idiom_meaning,no_context,easy,1,yes,no
dev_0089,dev,bnp_013253_0,bnp_013253,reading_comprehension,has_context,easy,1,yes,no
dev_0090,dev,bnp_025576_0,bnp_025576,reading_comprehension,has_context,hard,1,yes,no
dev_0091,dev,bnp_023817_1,bnp_023817,history,has_context,hard,0,yes,no
dev_0092,dev,bnp_003277_0,bnp_003277,others,has_context,easy,1,yes,no
dev_0093,dev,bnp_022199_0,bnp_022199,history,has_context,hard,1,yes,no
dev_0094,dev,bnp_011430_1,bnp_011430,history,has_context,easy,0,yes,no
dev_0095,dev,bnp_028316_1,bnp_028316,history,has_context,easy,0,no,yes
dev_0096,dev,bnp_028331_1,bnp_028331,reading_comprehension,has_context,easy,0,yes,no
dev_0097,dev,bnp_006288_0,bnp_006288,history,has_context,hard,1,yes,no
dev_0098,dev,bnp_011576_1,bnp_011576,reading_comprehension,has_context,easy,0,yes,no
dev_0099,dev,bnp_024456_1,bnp_024456,law,has_context,easy,0,yes,no
dev_0100,dev,bnp_025115_1,bnp_025115,science,no_context,easy,0,no,yes
dev_0101,dev,bnp_005130_0,bnp_005130,antonym,no_context,easy,1,yes,no
dev_0102,dev,bnp_012618_0,bnp_012618,law,has_context,easy,1,yes,no
dev_0103,dev,bnp_025817_0,bnp_025817,antonym,no_context,easy,1,yes,no
dev_0104,dev,bnp_017245_1,bnp_017245,mathematics,no_context,easy,0,no,yes
dev_0105,dev,bnp_019165_1,bnp_019165,grammar,no_context,hard,0,yes,no
dev_0106,dev,bnp_025758_0,bnp_025758,literature,no_context,easy,1,yes,no
dev_0107,dev,bnp_010072_1,bnp_010072,reading_comprehension,has_context,hard,0,yes,no
dev_0108,dev,bnp_007082_0,bnp_007082,reading_comprehension,has_context,hard,1,yes,no
dev_0109,dev,bnp_009279_1,bnp_009279,reading_comprehension,has_context,hard,0,yes,no
dev_0110,dev,bnp_004977_0,bnp_004977,bcs,no_context,hard,1,yes,no
dev_0111,dev,bnp_020788_1,bnp_020788,reading_comprehension,has_context,hard,0,yes,no
dev_0112,dev,bnp_028141_1,bnp_028141,history,has_context,easy,0,yes,no
dev_0113,dev,bnp_012603_1,bnp_012603,antonym,no_context,easy,0,yes,no
dev_0114,dev,bnp_009426_1,bnp_009426,literature,no_context,easy,0,yes,no
dev_0115,dev,bnp_017305_1,bnp_017305,law,no_context,hard,0,no,yes
dev_0116,dev,bnp_013048_0,bnp_013048,history,has_context,easy,1,yes,no
dev_0117,dev,bnp_012086_1,bnp_012086,grammar,has_context,hard,0,yes,no
dev_0118,dev,bnp_025673_0,bnp_025673,history,has_context,hard,1,yes,no
dev_0119,dev,bnp_026584_1,bnp_026584,bcs,no_context,hard,0,no,yes
dev_0120,dev,bnp_014113_0,bnp_014113,antonym,no_context,easy,1,yes,no
dev_0121,dev,bnp_007191_0,bnp_007191,grammar,has_context,hard,1,yes,no
dev_0122,dev,bnp_022811_1,bnp_022811,antonym,no_context,easy,0,yes,no
dev_0123,dev,bnp_018418_0,bnp_018418,mathematics,no_context,easy,1,yes,no
dev_0124,dev,bnp_026024_0,bnp_026024,history,has_context,easy,1,yes,no
dev_0125,dev,bnp_010014_0,bnp_010014,others,has_context,hard,1,yes,no
dev_0126,dev,bnp_013124_1,bnp_013124,history,has_context,easy,0,yes,no
dev_0127,dev,bnp_015971_0,bnp_015971,mathematics,no_context,easy,1,yes,no
dev_0128,dev,bnp_018512_0,bnp_018512,antonym,no_context,easy,1,no,yes
dev_0129,dev,bnp_020272_0,bnp_020272,reading_comprehension,has_context,easy,1,yes,no
dev_0130,dev,bnp_003325_0,bnp_003325,history,has_context,easy,1,yes,no
dev_0131,dev,bnp_021676_0,bnp_021676,bcs,no_context,easy,1,no,yes
dev_0132,dev,bnp_012911_0,bnp_012911,reading_comprehension,has_context,easy,1,yes,no
dev_0133,dev,bnp_007477_1,bnp_007477,literature,no_context,easy,0,yes,no
dev_0134,dev,bnp_003480_1,bnp_003480,history,has_context,easy,0,yes,no
dev_0135,dev,bnp_029637_1,bnp_029637,reading_comprehension,has_context,easy,0,yes,no
dev_0136,dev,bnp_008027_0,bnp_008027,law,no_context,hard,1,yes,no
dev_0137,dev,bnp_022171_0,bnp_022171,vocabulary,no_context,easy,1,yes,no
dev_0138,dev,bnp_012242_1,bnp_012242,reading_comprehension,has_context,hard,0,yes,no
dev_0139,dev,bnp_000576_0,bnp_000576,grammar,no_context,hard,1,yes,no
dev_0140,dev,bnp_009303_1,bnp_009303,synonym,no_context,easy,0,yes,no
dev_0141,dev,bnp_012386_0,bnp_012386,science,no_context,easy,1,no,yes
dev_0142,dev,bnp_005057_0,bnp_005057,science,no_context,easy,1,yes,no
dev_0143,dev,bnp_000595_1,bnp_000595,reading_comprehension,has_context,hard,0,yes,no
dev_0144,dev,bnp_005906_0,bnp_005906,reading_comprehension,has_context,easy,1,yes,no
dev_0145,dev,bnp_017957_1,bnp_017957,reading_comprehension,has_context,hard,0,yes,no
dev_0146,dev,bnp_014744_0,bnp_014744,history,has_context,easy,1,yes,no
dev_0147,dev,bnp_031944_1,bnp_031944,grammar,no_context,easy,0,yes,no
dev_0148,dev,bnp_019046_1,bnp_019046,law,has_context,hard,0,yes,no
dev_0149,dev,bnp_027350_1,bnp_027350,reading_comprehension,has_context,easy,0,yes,no
dev_0150,dev,bnp_000678_0,bnp_000678,antonym,no_context,easy,1,yes,no
dev_0151,dev,bnp_010184_1,bnp_010184,history,has_context,easy,0,yes,no
dev_0152,dev,bnp_018969_1,bnp_018969,law,has_context,hard,0,yes,no
dev_0153,dev,bnp_001555_0,bnp_001555,reading_comprehension,has_context,easy,1,yes,no
dev_0154,dev,bnp_010570_1,bnp_010570,bcs,no_context,easy,0,yes,no
dev_0155,dev,bnp_020209_1,bnp_020209,history,has_context,hard,0,yes,no
dev_0156,dev,bnp_031494_0,bnp_031494,law,has_context,hard,1,no,yes
dev_0157,dev,bnp_030777_1,bnp_030777,law,no_context,hard,0,yes,no
dev_0158,dev,bnp_018422_0,bnp_018422,law,no_context,easy,1,yes,no
dev_0159,dev,bnp_005333_1,bnp_005333,reading_comprehension,has_context,easy,0,yes,no
dev_0160,dev,bnp_005584_1,bnp_005584,history,no_context,hard,0,yes,no
dev_0161,dev,bnp_005810_0,bnp_005810,reading_comprehension,has_context,easy,1,yes,no
dev_0162,dev,bnp_027848_0,bnp_027848,reading_comprehension,has_context,easy,1,no,yes
dev_0163,dev,bnp_024140_0,bnp_024140,grammar,no_context,hard,1,yes,no
dev_0164,dev,bnp_019442_0,bnp_019442,bcs,no_context,easy,1,yes,no
dev_0165,dev,bnp_024838_0,bnp_024838,history,has_context,easy,1,yes,no
dev_0166,dev,bnp_012658_0,bnp_012658,reading_comprehension,has_context,hard,1,yes,no
dev_0167,dev,bnp_008700_1,bnp_008700,others,has_context,hard,0,yes,no
dev_0168,dev,bnp_028482_0,bnp_028482,history,has_context,easy,1,yes,no
dev_0169,dev,bnp_024157_0,bnp_024157,reading_comprehension,has_context,easy,1,yes,no
dev_0170,dev,bnp_020582_0,bnp_020582,law,has_context,hard,1,yes,no
dev_0171,dev,bnp_022319_0,bnp_022319,synonym,no_context,easy,1,yes,no
dev_0172,dev,bnp_014088_1,bnp_014088,literature,no_context,easy,0,yes,no
dev_0173,dev,bnp_029043_0,bnp_029043,literature,no_context,easy,1,yes,no
dev_0174,dev,bnp_001877_0,bnp_001877,others,has_context,easy,1,yes,no
dev_0175,dev,bnp_009428_1,bnp_009428,law,has_context,hard,0,yes,no
dev_0176,dev,bnp_003393_1,bnp_003393,grammar,has_context,hard,0,no,yes
dev_0177,dev,bnp_022827_1,bnp_022827,reading_comprehension,has_context,easy,0,yes,no
dev_0178,dev,bnp_006261_0,bnp_006261,antonym,no_context,easy,1,yes,no
dev_0179,dev,bnp_002811_0,bnp_002811,grammar,no_context,easy,1,yes,no
dev_0180,dev,bnp_000180_1,bnp_000180,bcs,no_context,easy,0,yes,no
dev_0181,dev,bnp_013122_1,bnp_013122,history,no_context,hard,0,yes,no
dev_0182,dev,bnp_023849_0,bnp_023849,history,has_context,easy,1,yes,no
dev_0183,dev,bnp_021832_0,bnp_021832,antonym,no_context,easy,1,yes,no
dev_0184,dev,bnp_014897_1,bnp_014897,law,has_context,hard,0,yes,no
dev_0185,dev,bnp_001522_1,bnp_001522,reading_comprehension,has_context,hard,0,yes,no
dev_0186,dev,bnp_024376_0,bnp_024376,mathematics,no_context,easy,1,yes,no
dev_0187,dev,bnp_020393_0,bnp_020393,grammar,has_context,hard,1,yes,no
dev_0188,dev,bnp_008071_0,bnp_008071,mathematics,no_context,hard,1,no,yes
dev_0189,dev,bnp_021576_0,bnp_021576,mathematics,no_context,easy,1,yes,no
dev_0190,dev,bnp_001077_0,bnp_001077,vocabulary,no_context,easy,1,yes,no
dev_0191,dev,bnp_028347_0,bnp_028347,bcs,no_context,hard,1,yes,no
dev_0192,dev,bnp_021921_0,bnp_021921,grammar,has_context,hard,1,yes,no
dev_0193,dev,bnp_021345_0,bnp_021345,history,has_context,easy,1,yes,no
dev_0194,dev,bnp_005953_1,bnp_005953,grammar,has_context,hard,0,yes,no
dev_0195,dev,bnp_029120_0,bnp_029120,history,has_context,easy,1,yes,no
dev_0196,dev,bnp_020310_1,bnp_020310,reading_comprehension,has_context,easy,0,no,yes
dev_0197,dev,bnp_009240_1,bnp_009240,mathematics,no_context,hard,0,yes,no
dev_0198,dev,bnp_031693_0,bnp_031693,grammar,no_context,easy,1,yes,no
dev_0199,dev,bnp_004524_1,bnp_004524,literature,no_context,hard,0,yes,no
dev_0200,dev,bnp_015874_1,bnp_015874,reading_comprehension,has_context,easy,0,yes,no
dev_0201,dev,bnp_014326_0,bnp_014326,grammar,has_context,hard,1,yes,no
dev_0202,dev,bnp_014648_0,bnp_014648,idiom_meaning,no_context,easy,1,yes,no
dev_0203,dev,bnp_020354_0,bnp_020354,grammar,has_context,hard,1,yes,no
dev_0204,dev,bnp_018528_0,bnp_018528,history,no_context,hard,1,yes,no
dev_0205,dev,bnp_021122_0,bnp_021122,antonym,no_context,easy,1,yes,no
dev_0206,dev,bnp_023957_1,bnp_023957,bcs,no_context,hard,0,yes,no
dev_0207,dev,bnp_013126_0,bnp_013126,reading_comprehension,has_context,easy,1,yes,no
dev_0208,dev,bnp_015825_0,bnp_015825,reading_comprehension,has_context,easy,1,yes,no
dev_0209,dev,bnp_012057_0,bnp_012057,history,has_context,hard,1,yes,no
dev_0210,dev,bnp_010325_0,bnp_010325,reading_comprehension,has_context,easy,1,yes,no
dev_0211,dev,bnp_007691_1,bnp_007691,mathematics,no_context,easy,0,yes,no
dev_0212,dev,bnp_026558_1,bnp_026558,others,has_context,hard,0,yes,no
dev_0213,dev,bnp_001111_1,bnp_001111,antonym,no_context,easy,0,yes,no
dev_0214,dev,bnp_001124_0,bnp_001124,others,has_context,easy,1,yes,no
dev_0215,dev,bnp_028424_1,bnp_028424,reading_comprehension,has_context,hard,0,yes,no
dev_0216,dev,bnp_010612_0,bnp_010612,antonym,no_context,easy,1,yes,no
dev_0217,dev,bnp_006093_1,bnp_006093,idiom_meaning,no_context,easy,0,yes,no
dev_0218,dev,bnp_015157_1,bnp_015157,synonym,no_context,easy,0,yes,no
dev_0219,dev,bnp_013408_1,bnp_013408,history,no_context,hard,0,yes,no
dev_0220,dev,bnp_000554_1,bnp_000554,reading_comprehension,has_context,easy,0,yes,no
dev_0221,dev,bnp_008815_0,bnp_008815,vocabulary,no_context,easy,1,yes,no
dev_0222,dev,bnp_017346_0,bnp_017346,others,has_context,hard,1,yes,no
dev_0223,dev,bnp_008350_1,bnp_008350,history,has_context,easy,0,yes,no
dev_0224,dev,bnp_017148_1,bnp_017148,reading_comprehension,has_context,easy,0,yes,no
dev_0225,dev,bnp_006702_1,bnp_006702,reading_comprehension,has_context,easy,0,no,yes
dev_0226,dev,bnp_029875_0,bnp_029875,synonym,no_context,easy,1,yes,no
dev_0227,dev,bnp_027360_1,bnp_027360,history,has_context,hard,0,yes,no
dev_0228,dev,bnp_021810_1,bnp_021810,history,has_context,hard,0,yes,no
dev_0229,dev,bnp_001562_1,bnp_001562,history,has_context,easy,0,yes,no
dev_0230,dev,bnp_003167_1,bnp_003167,history,has_context,hard,0,yes,no
dev_0231,dev,bnp_007251_0,bnp_007251,idiom_meaning,no_context,easy,1,yes,no
dev_0232,dev,bnp_025760_1,bnp_025760,reading_comprehension,has_context,easy,0,yes,no
dev_0233,dev,bnp_009731_1,bnp_009731,law,has_context,hard,0,yes,no
dev_0234,dev,bnp_030873_1,bnp_030873,antonym,no_context,easy,0,yes,no
dev_0235,dev,bnp_009673_1,bnp_009673,reading_comprehension,has_context,easy,0,yes,no
dev_0236,dev,bnp_004408_1,bnp_004408,antonym,no_context,easy,0,no,yes
dev_0237,dev,bnp_015939_0,bnp_015939,reading_comprehension,has_context,easy,1,yes,no
dev_0238,dev,bnp_018762_0,bnp_018762,grammar,no_context,easy,1,yes,no
dev_0239,dev,bnp_012981_1,bnp_012981,literature,no_context,easy,0,yes,no
dev_0240,dev,bnp_026057_0,bnp_026057,grammar,has_context,hard,1,yes,no
dev_0241,dev,bnp_021156_0,bnp_021156,science,no_context,hard,1,yes,no
dev_0242,dev,bnp_007278_1,bnp_007278,reading_comprehension,has_context,easy,0,yes,no
dev_0243,dev,bnp_001190_1,bnp_001190,reading_comprehension,has_context,easy,0,yes,no
dev_0244,dev,bnp_031525_1,bnp_031525,vocabulary,no_context,easy,0,yes,no
dev_0245,dev,bnp_007836_1,bnp_007836,reading_comprehension,has_context,easy,0,yes,no
dev_0246,dev,bnp_026648_1,bnp_026648,idiom_meaning,no_context,easy,0,yes,no
dev_0247,dev,bnp_005823_1,bnp_005823,vocabulary,no_context,easy,0,yes,no
dev_0248,dev,bnp_004029_1,bnp_004029,science,no_context,easy,0,yes,no
dev_0249,dev,bnp_000620_0,bnp_000620,history,has_context,easy,1,no,yes
dev_0250,dev,bnp_010091_1,bnp_010091,history,has_context,hard,0,yes,no
dev_0251,dev,bnp_030882_0,bnp_030882,reading_comprehension,has_context,easy,1,yes,no
dev_0252,dev,bnp_006533_1,bnp_006533,idiom_meaning,no_context,easy,0,yes,no
dev_0253,dev,bnp_011139_0,bnp_011139,others,has_context,easy,1,yes,no
dev_0254,dev,bnp_010910_1,bnp_010910,bcs,no_context,easy,0,no,yes
dev_0255,dev,bnp_021302_0,bnp_021302,reading_comprehension,has_context,easy,1,yes,no
dev_0256,dev,bnp_004273_0,bnp_004273,grammar,has_context,hard,1,yes,no
dev_0257,dev,bnp_003631_0,bnp_003631,grammar,no_context,hard,1,yes,no
dev_0258,dev,bnp_025143_1,bnp_025143,mathematics,no_context,easy,0,yes,no
dev_0259,dev,bnp_006796_0,bnp_006796,mathematics,no_context,easy,1,yes,no
dev_0260,dev,bnp_030346_1,bnp_030346,reading_comprehension,has_context,easy,0,yes,no
dev_0261,dev,bnp_019436_0,bnp_019436,law,has_context,hard,1,yes,no
dev_0262,dev,bnp_029273_0,bnp_029273,reading_comprehension,has_context,easy,1,yes,no
dev_0263,dev,bnp_017426_0,bnp_017426,reading_comprehension,has_context,hard,1,yes,no
dev_0264,dev,bnp_006224_1,bnp_006224,others,has_context,easy,0,yes,no
dev_0265,dev,bnp_018250_0,bnp_018250,reading_comprehension,has_context,easy,1,yes,no
dev_0266,dev,bnp_027126_0,bnp_027126,bcs,no_context,hard,1,yes,no
dev_0267,dev,bnp_015778_1,bnp_015778,history,has_context,hard,0,yes,no
dev_0268,dev,bnp_002116_0,bnp_002116,science,no_context,easy,1,yes,no
dev_0269,dev,bnp_012014_1,bnp_012014,literature,no_context,easy,0,yes,no
dev_0270,dev,bnp_003580_0,bnp_003580,others,has_context,easy,1,no,yes
dev_0271,dev,bnp_005263_0,bnp_005263,law,no_context,hard,1,yes,no
dev_0272,dev,bnp_004247_0,bnp_004247,reading_comprehension,has_context,easy,1,yes,no
dev_0273,dev,bnp_003020_0,bnp_003020,literature,no_context,easy,1,yes,no
dev_0274,dev,bnp_011899_0,bnp_011899,history,has_context,easy,1,no,yes
dev_0275,dev,bnp_017982_1,bnp_017982,reading_comprehension,has_context,easy,0,yes,no
dev_0276,dev,bnp_007305_0,bnp_007305,law,no_context,hard,1,yes,no
dev_0277,dev,bnp_005702_1,bnp_005702,literature,no_context,easy,0,yes,no
dev_0278,dev,bnp_013898_0,bnp_013898,grammar,no_context,hard,1,yes,no
dev_0279,dev,bnp_016515_1,bnp_016515,science,no_context,easy,0,no,yes
dev_0280,dev,bnp_018080_0,bnp_018080,history,has_context,easy,1,yes,no
dev_0281,dev,bnp_024473_0,bnp_024473,mathematics,no_context,easy,1,yes,no
dev_0282,dev,bnp_009777_0,bnp_009777,history,has_context,hard,1,no,yes
dev_0283,dev,bnp_020795_1,bnp_020795,reading_comprehension,has_context,easy,0,yes,no
dev_0284,dev,bnp_003033_1,bnp_003033,history,has_context,easy,0,yes,no
dev_0285,dev,bnp_022501_1,bnp_022501,history,has_context,hard,0,yes,no
dev_0286,dev,bnp_030235_1,bnp_030235,vocabulary,no_context,easy,0,yes,no
dev_0287,dev,bnp_005952_0,bnp_005952,reading_comprehension,has_context,easy,1,yes,no
dev_0288,dev,bnp_030905_0,bnp_030905,mathematics,no_context,hard,1,yes,no
dev_0289,dev,bnp_014940_0,bnp_014940,idiom_meaning,no_context,easy,1,yes,no
dev_0290,dev,bnp_010953_1,bnp_010953,reading_comprehension,has_context,easy,0,yes,no
dev_0291,dev,bnp_008681_1,bnp_008681,history,has_context,hard,0,yes,no
dev_0292,dev,bnp_031178_0,bnp_031178,reading_comprehension,has_context,easy,1,yes,no
dev_0293,dev,bnp_030227_1,bnp_030227,literature,no_context,easy,0,yes,no
dev_0294,dev,bnp_007527_1,bnp_007527,science,no_context,easy,0,yes,no
dev_0295,dev,bnp_003818_0,bnp_003818,reading_comprehension,has_context,easy,1,no,yes
dev_0296,dev,bnp_031251_1,bnp_031251,history,has_context,easy,0,yes,no
dev_0297,dev,bnp_027521_0,bnp_027521,others,has_context,hard,1,yes,no
dev_0298,dev,bnp_011254_1,bnp_011254,reading_comprehension,has_context,easy,0,no,yes
dev_0299,dev,bnp_008692_1,bnp_008692,bcs,no_context,easy,0,yes,no
dev_0300,dev,bnp_015772_1,bnp_015772,mathematics,no_context,hard,0,yes,no
dev_0301,dev,bnp_022977_1,bnp_022977,reading_comprehension,has_context,easy,0,yes,no
dev_0302,dev,bnp_016977_0,bnp_016977,history,has_context,easy,1,yes,no
dev_0303,dev,bnp_020333_0,bnp_020333,grammar,no_context,hard,1,yes,no
dev_0304,dev,bnp_024108_1,bnp_024108,grammar,no_context,hard,0,yes,no
dev_0305,dev,bnp_001280_0,bnp_001280,antonym,no_context,easy,1,yes,no
dev_0306,dev,bnp_015869_0,bnp_015869,history,has_context,easy,1,yes,no
dev_0307,dev,bnp_007987_0,bnp_007987,history,has_context,hard,1,yes,no
dev_0308,dev,bnp_014006_1,bnp_014006,mathematics,no_context,easy,0,yes,no
dev_0309,dev,bnp_016920_0,bnp_016920,grammar,no_context,hard,1,yes,no
dev_0310,dev,bnp_019006_0,bnp_019006,history,has_context,easy,1,yes,no
dev_0311,dev,bnp_029062_0,bnp_029062,idiom_meaning,no_context,easy,1,yes,no
dev_0312,dev,bnp_001201_1,bnp_001201,history,has_context,easy,0,yes,no
dev_0313,dev,bnp_028187_1,bnp_028187,reading_comprehension,has_context,easy,0,yes,no
dev_0314,dev,bnp_019875_0,bnp_019875,grammar,no_context,easy,1,yes,no
dev_0315,dev,bnp_015023_1,bnp_015023,others,has_context,hard,0,yes,no
dev_0316,dev,bnp_014347_0,bnp_014347,reading_comprehension,has_context,easy,1,yes,no
